new_sku_id,product_type,price_scale,mean_analogue_price,new_sku_price,top1_similarity,analogue_RMSE,analogue_MAE,analogue_MASE,analogue_Bias,bayesian_RMSE,bayesian_MAE,bayesian_MASE,bayesian_Bias,naive_RMSE,naive_MAE,naive_MASE,naive_Bias,random_RMSE,random_MAE,random_MASE,random_Bias,oracle_RMSE,oracle_MAE,oracle_MASE,oracle_Bias
0739242001,Shorts,0.8898905134207719,0.014087000344984234,0.015830037664783376,1.0,1.323169976003111,1.1082097043299464,0.10183447267595999,1.1082097043299464,0.37167695955143587,0.31129486076683915,0.028605188953921373,0.31129486076683915,11.018654310094158,10.88246126492253,1.0,10.88246126492253,1.224744871391589,1.0,0.09189097720230836,1.0,1.8708286933869707,1.5,0.13783646580346254,1.0
0739247006,Vest top,0.978053952577968,0.021024992829895322,0.021496761783414257,1.0000000000000002,6.3759240378978665,5.998092757538543,0.308415225407635,5.998092757538543,1.7909898982859176,1.6848575161625117,0.08663349028304353,1.6848575161625117,19.72831358724877,19.448108470036825,1.0,19.448108470036825,1.224744871391589,1.0,0.05141888228054019,1.0,1.0,0.5,0.025709441140270094,-0.5
0739301001,Dress,0.9944263692266317,0.03267170482423973,0.03285482549064805,0.9999999999999999,79.90925493448643,78.81342126909544,5.7558922786788225,78.81342126909544,22.446419925417533,22.138601480082993,1.6168236737861863,22.138601480082993,14.09585986251641,13.692650496785507,1.0,13.692650496785507,8.200609733428363,7.75,0.5659970654928638,-7.75,2.958039891549808,2.25,0.16432172869147657,-1.75
0739341002,Dress,0.9941436208785424,0.045551045474036087,0.045819381141108985,0.9999999999999998,29.41046798209766,26.39304667274292,1.5473122988872976,5.09172978090824,8.261367410701586,7.413777155264864,0.434638286204297,1.4302611744124327,27.507163158953663,17.057349503214493,1.0,-17.057349503214493,26.6786431439082,15.75,0.9233556477829032,-13.25,35.14256678161116,25.5,1.4949567630770815,-24.5
0739346001,Hoodie,0.9970255893713256,0.044213582556600274,0.04434548423624628,0.9999999999999998,18.629768735610664,15.409222097605683,0.5571863368717216,1.7813384648479147,5.233081105508614,4.3284331734847425,0.1565130159752027,0.5003759732718889,34.362722639945325,27.655419880034273,1.0,-27.655419880034273,36.6435533211505,29.75,1.0757385036658909,-29.75,78.34060249959786,68.75,2.485950323597647,68.75
0739348006,T-shirt,0.9865169236654281,0.021843305799122064,0.022141845998913754,1.0,11.71850637879199,11.602586054023702,0.5221598138991352,5.812701377607697,3.291715274941568,3.259153385961712,0.1466741050278469,1.6327812858448585,25.259334023863598,22.22037342817223,1.0,-22.22037342817223,35.90612761075747,33.25,1.4963744919715793,-33.25,53.67960506561128,52.0,2.3401946942111915,52.0
0739362001,Bra,1.0024968466087245,0.029340779411356547,0.02926770244775471,0.9999999999999998,45.908023595755616,36.99687895779576,0.96305856718338,-23.39950186175403,12.895512245998768,10.392381729717908,0.2705220694335337,-6.572893781391581,53.8917417254631,38.41602184797451,1.0,-37.890304961310875,71.53670386591767,59.5,1.5488329383886255,-59.5,100.57957049023425,86.75,2.2581723933649287,77.25
0739373004,Vest top,1.0168322388137003,0.015608644478939076,0.01535026515007932,0.9999999999999999,46.7133040190251,31.96178169936655,1.0703977075714801,-14.10899476739517,13.121714612085702,8.978028567237793,0.30067351336277526,-3.963200777358195,49.06990595761819,29.859725477067293,1.0,-19.551891529963175,61.33106879877441,40.5,1.3563420076016637,-40.5,53.88645469874596,47.75,1.5991439719254184,12.75
0739393002,Sunglasses,0.9057896203265661,0.011899068121869274,0.013136679704476278,0.9999999999999998,0.8294592254627181,0.7499997067749753,0.14206186301883778,0.24273749107281267,0.2329941644558197,0.2106740749367908,0.039905017701920724,0.06818468850359893,5.402160457809823,5.27938808373591,1.0,5.27938808373591,1.118033988749895,0.75,0.14206191856031722,-0.75,0.7071067811865476,0.5,0.09470794570687814,0.0
0739578007,Sneakers,1.0052109557161013,0.0392351278008251,0.03903173515739731,1.0,13.059781897768522,12.249037710611034,0.996624210134238,12.249037710611034,3.668478061170934,3.440740929946921,0.27995062082422423,3.440740929946921,13.721228351030819,12.290527950310558,1.0,-12.290527950310558,8.04673846971554,6.25,0.508521686396887,-3.25,13.416407864998739,11.0,0.8949981680585211,3.0
0739590001,Swimwear bottom,0.9638097840170939,0.014195259940761793,0.014728279559060824,1.0,121.52804278598562,103.83882727061825,1.0634593054915369,100.55809077069028,34.13709067022069,29.16820990747705,0.29872452401447674,28.246654710868057,101.68065403827919,97.64250191277735,1.0,-97.64250191277735,139.378979763808,135.0,1.382594642244968,-135.0,255.65455208151488,169.25,1.7333640237034136,155.25
0739611002,Vest top,0.9825819569252748,0.018175443365224902,0.018497635985602716,0.9999999999999998,13.068405349086547,11.763729492360516,3.7828835950672435,-11.763729492360516,3.6709003789568966,3.3044183967304845,1.0626077514233838,-3.3044183967304845,3.4316043458094487,3.109725477067292,1.0,0.1981084700368254,20.75451758051726,19.75,6.351042928273448,-19.75,13.674794331177344,13.5,4.341219216794509,-7.0
